likes,username,text_html,timestamp,tweet_url,retweets,is_reply_to,video_url,is_replied,timestamp_epochs,tweet_id,replies,user_id,text,screen_name,has_media,parent_tweet_id,hashtags/0,hashtags/1,hashtags/2,reply_to_users/0/screen_name,reply_to_users/0/user_id,links/0,hashtags/3,hashtags/4,hashtags/5,hashtags/6,reply_to_users/1/screen_name,reply_to_users/1/user_id,img_urls/0,hashtags/7,hashtags/8,hashtags/9,hashtags/10,hashtags/11,hashtags/12,reply_to_users/2/screen_name,reply_to_users/2/user_id,hashtags/13,img_urls/1,img_urls/2,links/1,hashtags/14
0,ノルキア妄言bot,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">でぃーえる「(腹筋してて)お腹痛いんですよね〜」
いんこ「<strong>Skype</strong>しっかりミュートしないと、ﾓﾘﾓﾘﾓﾘﾓﾘﾓﾘﾓﾘ‼︎‼︎って」
でぃーえる「ウンコしたいわけじゃないです」</p>",2019-03-24T23:58:15,/nlk_bot/status/1109967696513228800,0,false,,false,1553471895,1109967696513228800,0,3322246123,"でぃーえる「(腹筋してて)お腹痛いんですよね〜」
いんこ「Skypeしっかりミュートしないと、ﾓﾘﾓﾘﾓﾘﾓﾘﾓﾘﾓﾘ‼︎‼︎って」
でぃーえる「ウンコしたいわけじゃないです」",nlk_bot,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Gabo368,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Discover the BEST FREE Voice Changer for Discord, Twitch, <strong>Skype</strong> and more... <a class=""twitter-timeline-link"" data-expanded-url=""https://www.voicemod.net/free-voice-changer-software"" dir=""ltr"" href=""https://t.co/iQKa8FcMh2"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.voicemod.net/free-voice-changer-software""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">voicemod.net/free-voice-cha</span><span class=""invisible"">nger-software</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/voicemod?src=hash""><s>#</s><b>voicemod</b></a></p>",2019-03-24T23:58:09,/GaboFight13/status/1109967671938990080,0,false,,false,1553471889,1109967671938990080,0,746677213957881856,"Discover the BEST FREE Voice Changer for Discord, Twitch, Skype and more... https://www.voicemod.net/free-voice-changer-software … #voicemod",GaboFight13,false,,voicemod,,,,,https://www.voicemod.net/free-voice-changer-software,,,,,,,,,,,,,,,,,,,,
0,TESOL Planet,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">TESOL job in Online (Online) | IELTS teacher / Filipino / <strong>Skype</strong> / 280+ Peso per 50 min / Online <a class=""twitter-timeline-link"" data-expanded-url=""https://www.tesolplanet.com/tesol-jobs?id=269962#.XJgZdCNvBa4.twitter"" dir=""ltr"" href=""https://t.co/kst7vD8ZqC"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.tesolplanet.com/tesol-jobs?id=269962#.XJgZdCNvBa4.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">tesolplanet.com/tesol-jobs?id=</span><span class=""invisible"">269962#.XJgZdCNvBa4.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2019-03-24T23:57:52,/TESOL_planet/status/1109967599822004227,0,false,,false,1553471872,1109967599822004227,0,855955794298261505,TESOL job in Online (Online) | IELTS teacher / Filipino / Skype / 280+ Peso per 50 min / Online https://www.tesolplanet.com/tesol-jobs?id=269962#.XJgZdCNvBa4.twitter …,TESOL_planet,false,,,,,,,https://www.tesolplanet.com/tesol-jobs?id=269962#.XJgZdCNvBa4.twitter,,,,,,,,,,,,,,,,,,,,
1,烏龍@はよビザくれや,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">LINE、カカオ、<strong>Skype</strong>、WeChat やってます。IDはDMで伝えております。<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/AUTO?src=hash""><s>#</s><b>AUTO</b></a></p>",2019-03-24T23:57:31,/BltSauger/status/1109967512999849984,0,false,,false,1553471851,1109967512999849984,0,1271976588,LINE、カカオ、Skype、WeChat やってます。IDはDMで伝えております。#AUTO,BltSauger,false,,AUTO,,,,,,,,,,,,,,,,,,,,,,,,,
0,DARK@ネギガナイト,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>skype</strong>ファイト募集中。ID知りたい方はリプください。</p>",2019-03-24T23:57:31,/DARK116/status/1109967510483288064,0,false,,false,1553471851,1109967510483288064,0,157102518,【定期】skypeファイト募集中。ID知りたい方はリプください。,DARK116,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Icon Education,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Teach Overseas job Online: IELTS teacher / Filipino / <strong>Skype</strong> / 280+ Peso per 50 min / Online <a class=""twitter-timeline-link"" data-expanded-url=""https://www.teachoverseas.ca/efl-jobs?id=269962#.XJgZXQiR_4U.twitter"" dir=""ltr"" href=""https://t.co/ZpIwDcKKNm"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.teachoverseas.ca/efl-jobs?id=269962#.XJgZXQiR_4U.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">teachoverseas.ca/efl-jobs?id=26</span><span class=""invisible"">9962#.XJgZXQiR_4U.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2019-03-24T23:57:31,/IconEducationGr/status/1109967509178847232,0,false,,false,1553471851,1109967509178847232,0,139037010,Teach Overseas job Online: IELTS teacher / Filipino / Skype / 280+ Peso per 50 min / Online https://www.teachoverseas.ca/efl-jobs?id=269962#.XJgZXQiR_4U.twitter …,IconEducationGr,false,,,,,,,https://www.teachoverseas.ca/efl-jobs?id=269962#.XJgZXQiR_4U.twitter,,,,,,,,,,,,,,,,,,,,
0,Lightskin HNDRXX,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Bet, it’s a <strong>Skype</strong> interview, but I’m planning on coming up the weekend of the 19th for my bday</p>",2019-03-24T23:57:28,/BrothaGoode/status/1109967498101825536,0,true,,false,1553471848,1109967498101825536,0,467501916,"Bet, it’s a Skype interview, but I’m planning on coming up the weekend of the 19th for my bday",BrothaGoode,false,1109915544310951939,,,,TheDevonClarke,319698939,,,,,,,,,,,,,,,,,,,,,
0,せいや@りざーく、加賀香子,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">定期:サドン、AVA、ボカロ、歌い手、EXVSFB、パズドラしてる人、興味ある人はフォローよろ！ LINE:seiya122413 <strong>skype</strong>:k.k817 パズドラ:184042618</p>",2019-03-24T23:57:11,/LyzerkWing/status/1109967425510858752,0,false,,false,1553471831,1109967425510858752,0,1196812922,定期:サドン、AVA、ボカロ、歌い手、EXVSFB、パズドラしてる人、興味ある人はフォローよろ！ LINE:seiya122413 skype:k.k817 パズドラ:184042618,LyzerkWing,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Teach Overseas,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Teach Overseas job Online: IELTS teacher / Filipino / <strong>Skype</strong> / 280+ Peso per 50 min / Online <a class=""twitter-timeline-link"" data-expanded-url=""https://www.teachoverseas.ca/efl-jobs?id=269962#.XJgZSnHKeqc.twitter"" dir=""ltr"" href=""https://t.co/pm3OItFYqX"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.teachoverseas.ca/efl-jobs?id=269962#.XJgZSnHKeqc.twitter""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">teachoverseas.ca/efl-jobs?id=26</span><span class=""invisible"">9962#.XJgZSnHKeqc.twitter</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2019-03-24T23:57:08,/TeachOversea/status/1109967412663734272,0,false,,false,1553471828,1109967412663734272,0,139036499,Teach Overseas job Online: IELTS teacher / Filipino / Skype / 280+ Peso per 50 min / Online https://www.teachoverseas.ca/efl-jobs?id=269962#.XJgZSnHKeqc.twitter …,TeachOversea,false,,,,,,,https://www.teachoverseas.ca/efl-jobs?id=269962#.XJgZSnHKeqc.twitter,,,,,,,,,,,,,,,,,,,,
0,たか,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja""><strong>Skype</strong>やってます。ID知りたい方は気軽いリプください。</p>",2019-03-24T23:57:01,/sakutaka_1006/status/1109967385694367744,0,false,,false,1553471821,1109967385694367744,0,942976794,Skypeやってます。ID知りたい方は気軽いリプください。,sakutaka_1006,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,琥珀,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">瞑想中に出てきたイメージや体感したことを掘り下げて潜在意識を解析し、人間関係やお金の悩みの根本を改善する。LINEかSkypeで１時間。お試し1000円。興味あったらDMください。</p>",2019-03-24T23:56:56,/kohaku_jsmj/status/1109967363128979456,0,false,,false,1553471816,1109967363128979456,0,877012747,瞑想中に出てきたイメージや体感したことを掘り下げて潜在意識を解析し、人間関係やお金の悩みの根本を改善する。LINEかSkypeで１時間。お試し1000円。興味あったらDMください。,kohaku_jsmj,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,layla-roxanne hill,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""3327120239"" dir=""ltr"" href=""/Chess_Ess""><s>@</s><b>Chess_Ess</b></a> us on a <strong>skype</strong>. <img alt=""😂"" aria-label=""Emoji: Face with tears of joy"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f602.png"" title=""Face with tears of joy""/></p>",2019-03-24T23:56:27,/LRH151/status/1109967243692204032,0,true,,true,1553471787,1109967243692204032,1,357835379,@Chess_Ess us on a skype. ,LRH151,false,1107988342027767808,,,,CuteEmergency,568825492,,,,,,,,,,,,,,,,,,,,,
0,BELLAonFIRE,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm online right now on skyprivate (live <strong>skype</strong> show). my private profile: <a class=""twitter-timeline-link"" data-expanded-url=""https://profiles.skyprivate.com/model/390994-xxpakbarbiexx?aff=8doy"" dir=""ltr"" href=""https://t.co/5YdkdJvEaI"" rel=""nofollow noopener"" target=""_blank"" title=""https://profiles.skyprivate.com/model/390994-xxpakbarbiexx?aff=8doy""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">profiles.skyprivate.com/model/390994-x</span><span class=""invisible"">xpakbarbiexx?aff=8doy</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> Please RT. thanks! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/camgirl?src=hash""><s>#</s><b>camgirl</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/IchlvrP9Sg"">pic.twitter.com/IchlvrP9Sg</a></p>",2018-10-29T23:59:23,/aon_bell/status/1057059351939239937,0,false,,false,1540857563,1057059351939239937,0,1052959894104551424,I'm online right now on skyprivate (live skype show). my private profile: https://profiles.skyprivate.com/model/390994-xxpakbarbiexx?aff=8doy … Please RT. thanks! #camgirlpic.twitter.com/IchlvrP9Sg,aon_bell,true,,camgirlpic,,,,,https://profiles.skyprivate.com/model/390994-xxpakbarbiexx?aff=8doy,,,,,,,https://pbs.twimg.com/media/Dqtt4MIXcAANJEb.jpg,,,,,,,,,,,,,
1,g σ ℓ в ⚜️,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""cy"">odd flex</p>",2018-10-29T23:59:21,/golby__/status/1057059342934032384,0,true,,false,1540857561,1057059342934032384,0,2787540317,odd flex,golby__,false,1042467870838611968,,,,Prizors,1924045112,,,,,,Skype,2459371,,,,,,,,zallyzali,1051747657499254784,,,,,
0,空（くう）＠星屑/空を流れし最後の輝き,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">[定期]<strong>Skype</strong>ありますので通話したい人はコンタクトよろです。IDはx_specです。基本オンラインの時は通話出来ますよ。チャットは出来ませんが(-_-;)なんせVITAなんでね</p>",2018-10-29T23:59:13,/ask00_X/status/1057059311673700353,0,false,,false,1540857553,1057059311673700353,0,1202878298,[定期]Skypeありますので通話したい人はコンタクトよろです。IDはx_specです。基本オンラインの時は通話出来ますよ。チャットは出来ませんが(-_-;)なんせVITAなんでね,ask00_X,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,delta nzhy,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It's fine discord is for the wee boys and <strong>Skype</strong> is for the big boys</p>",2018-10-29T23:59:09,/Naizheyy/status/1057059292367470592,0,true,,true,1540857549,1057059292367470592,1,990288991466516486,It's fine discord is for the wee boys and Skype is for the big boys,Naizheyy,false,1042467870838611968,,,,Skype,2459371,,,,,,zallyzali,1051747657499254784,,,,,,,,,,,,,,
1,Aimee Boucher,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Are you still available Friday? We could Mystery <strong>Skype</strong> at 1:00 EST.  Let me know if it works and I'll email you my <strong>Skype</strong> contact info.</p>",2018-10-29T23:59:03,/aimeevt/status/1057059268090839041,0,true,,true,1540857543,1057059268090839041,1,21043157,Are you still available Friday? We could Mystery Skype at 1:00 EST.  Let me know if it works and I'll email you my Skype contact info.,aimeevt,false,1051930366414602244,,,,zimaonmars,3390497147,,,,,,,,,,,,,,,,,,,,,
4,Skype,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Sup player?</p>",2018-10-29T23:58:57,/Skype/status/1057059243101163521,0,true,,true,1540857537,1057059243101163521,1,2459371,Sup player?,Skype,false,1042467870838611968,,,,KYZRz,745687930564382721,,,,,,,,,,,,,,,,,,,,,
0,ミキヨ＠トリュフな気分,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja""><strong>skype</strong>あります。IDはDMで。</p>",2018-10-29T23:58:54,/fsckrh29/status/1057059230702661632,0,false,,false,1540857534,1057059230702661632,0,1331664002,skypeあります。IDはDMで。,fsckrh29,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Memories＊Fairyのコラbot,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">希夜「やっべ、このはにぎゅっぎゅっはよ言われたぇ//」このは「やんころぎゅーはよ」[<strong>Skype</strong>にて]</p>",2018-10-29T23:58:36,/fairyforeverbot/status/1057059154379132929,0,false,,false,1540857516,1057059154379132929,0,1265060077,希夜「やっべ、このはにぎゅっぎゅっはよ言われたぇ//」このは「やんころぎゅーはよ」[Skypeにて],fairyforeverbot,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,βふぁるる,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja""><strong>Skype</strong>、Steam、Originなどの各種IDはリプライ又はDMで！</p>",2018-10-29T23:58:22,/F4llX99/status/1057059095654481920,0,false,,false,1540857502,1057059095654481920,0,126869577,Skype、Steam、Originなどの各種IDはリプライ又はDMで！,F4llX99,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,ロミォ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>skype</strong>*micky-mouse04</p>",2018-10-29T23:58:05,/SPchococo/status/1057059023432802304,0,false,,false,1540857485,1057059023432802304,0,719326915,skype*micky-mouse04,SPchococo,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,抹茶,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】LINE・<strong>skype</strong>・Facebookやってます！ID知りたい方はリプ下さい（＾＾*）</p>",2018-10-29T23:58:00,/mattya_sofuto/status/1057059002578681856,0,false,,false,1540857480,1057059002578681856,0,539035567,【定期】LINE・skype・Facebookやってます！ID知りたい方はリプ下さい（＾＾*）,mattya_sofuto,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,進撃のひよ子,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">[定期]<strong>Skype</strong>、LINEやってます！コンタクトとって下さる方は気軽にリプよろしくお願いします^ ^</p>",2018-10-29T23:57:52,/laser_raser/status/1057058971838607360,0,false,,false,1540857472,1057058971838607360,0,1276965349,[定期]Skype、LINEやってます！コンタクトとって下さる方は気軽にリプよろしくお願いします^ ^,laser_raser,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,M峰綺礼@エアS臣師と一緒,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期】<strong>Skype</strong>という物をはじめてみた。初心者だが興味のある者は一般、なりきり関係なく気軽に来てくれ。【ID:mminekirei_mm】</p>",2018-10-29T23:57:40,/Mminekirei/status/1057058921569873920,0,false,,false,1540857460,1057058921569873920,0,617882787,【定期】Skypeという物をはじめてみた。初心者だが興味のある者は一般、なりきり関係なく気軽に来てくれ。【ID:mminekirei_mm】,Mminekirei,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,このアカウントは現在使われておりません,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">【定期POST】<strong>skype</strong>やってます～IDは「soame74」です。</p>",2018-10-29T23:57:30,/soa_me/status/1057058878079156224,0,false,,false,1540857450,1057058878079156224,0,1210725576,【定期POST】skypeやってます～IDは「soame74」です。,soa_me,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,☆,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""da"">qien <strong>skype</strong> sad edition</p>",2018-10-29T23:57:22,/normalicen/status/1057058843258249217,0,false,,true,1540857442,1057058843258249217,1,1940641110,qien skype sad edition,normalicen,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,猫つぶ(仮),"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">[定期]<strong>Skype</strong>やってます(´-ω-｀)</p>",2018-10-29T23:56:45,/cyallytyan/status/1057058690811883520,0,false,,false,1540857405,1057058690811883520,0,589025048,[定期]Skypeやってます(´-ω-｀),cyallytyan,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,PsyQo Priz | Leader,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Brudda i got 6k <strong>Skype</strong> contacts + and in <strong>Skype</strong> Since 2011 I ain’t got a reply :&lt;</p>",2018-10-29T23:56:41,/Prizors/status/1057058671958675456,0,true,,true,1540857401,1057058671958675456,2,1924045112,Brudda i got 6k Skype contacts + and in Skype Since 2011 I ain’t got a reply :<,Prizors,false,1042467870838611968,,,,Skype,2459371,,,,,,zallyzali,1051747657499254784,,,,,,,,,,,,,,
0,†宮沢謙吾†@FEZ*I鯖,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">[定期]FEZ*I鯖エルで活動しています、主に大剣と短剣やってます。基本的に短剣だと皿食っていくスタイルです、皿とか消え去れってんです。ヲリだとヘビスマブンブン丸やってます。<strong>skype</strong>もやってます。もし一緒に戦争行きたいと思ったら気軽に声かけてやってください!</p>",2018-10-29T23:56:16,/KNG_FEZ/status/1057058568002650112,0,false,,false,1540857376,1057058568002650112,0,1180710062,[定期]FEZ*I鯖エルで活動しています、主に大剣と短剣やってます。基本的に短剣だと皿食っていくスタイルです、皿とか消え去れってんです。ヲリだとヘビスマブンブン丸やってます。skypeもやってます。もし一緒に戦争行きたいと思ったら気軽に声かけてやってください!,KNG_FEZ,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Coilyn,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">dude <strong>skype</strong> rp</p>",2018-10-29T23:56:08,/kozumemekenma/status/1057058532795723776,0,false,,false,1540857368,1057058532795723776,0,3192814500,dude skype rp,kozumemekenma,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,OBD2Store.com,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OBD2Store?src=hash""><s>#</s><b>OBD2Store</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Orange5KeyProgrammer?src=hash""><s>#</s><b>Orange5KeyProgrammer</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/OEMOrange5?src=hash""><s>#</s><b>OEMOrange5</b></a>
OEM Orange 5 Key Programmer Clone Orange5 Orange 5 Programmer Full Package: 162usd promotion

<a class=""twitter-timeline-link"" data-expanded-url=""http://www.obd2store.com/oem-orange-5-key-programmer-clone-orange5-orange-5-programmer-full-package-with-v134-orange-5-software-p-1630.html"" dir=""ltr"" href=""https://t.co/6Ke0kmcm9N"" rel=""nofollow noopener"" target=""_blank"" title=""http://www.obd2store.com/oem-orange-5-key-programmer-clone-orange5-orange-5-programmer-full-package-with-v134-orange-5-software-p-1630.html""><span class=""tco-ellipsis""></span><span class=""invisible"">http://www.</span><span class=""js-display-url"">obd2store.com/oem-orange-5-k</span><span class=""invisible"">ey-programmer-clone-orange5-orange-5-programmer-full-package-with-v134-orange-5-software-p-1630.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>

Contact: <a class=""twitter-timeline-link"" data-expanded-url=""http://OBD2Store.com"" dir=""ltr"" href=""https://t.co/44uwEOm1W4"" rel=""nofollow noopener"" target=""_blank"" title=""http://OBD2Store.com""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">OBD2Store.com</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a>, <strong>Skype</strong>: sales-obd2store@outlook.com, Whatapp: +86-13682550935 <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/cj8KnfTFd3"">pic.twitter.com/cj8KnfTFd3</a></p>",2018-12-05T23:59:30,/OBD2Tuner/status/1070467734809403392,0,false,,false,1544054370,1070467734809403392,0,843676030590107648,"#OBD2Store #Orange5KeyProgrammer #OEMOrange5
OEM Orange 5 Key Programmer Clone Orange5 Orange 5 Programmer Full Package: 162usd promotion

http://www.obd2store.com/oem-orange-5-key-programmer-clone-orange5-orange-5-programmer-full-package-with-v134-orange-5-software-p-1630.html …

Contact: http://OBD2Store.com , Skype: sales-obd2store@outlook.com, Whatapp: +86-13682550935 pic.twitter.com/cj8KnfTFd3",OBD2Tuner,true,,OBD2Store,Orange5KeyProgrammer,OEMOrange5,,,http://www.obd2store.com/oem-orange-5-key-programmer-clone-orange5-orange-5-programmer-full-package-with-v134-orange-5-software-p-1630.html,,,,,,,https://pbs.twimg.com/media/DtsQSkGVAAALt5G.jpg,,,,,,,,,,https://pbs.twimg.com/media/DtsQULbUcAAES82.jpg,https://pbs.twimg.com/media/DtsQUvQUcAAzoD2.jpg,http://OBD2Store.com,
0,向日 葵@NOVATCG,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja""><strong>Skype</strong>やLINEといった、電話以外の通話手段がある現在、相手が既に他手段で通話中の可能性がある以上、通話可能かは確認してからの方がいいと思うなぁ
<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/%E3%82%B9%E3%83%83%E3%82%AD%E3%83%AA?src=hash""><s>#</s><b>スッキリ</b></a></p>",2018-12-05T23:59:23,/cho_ebizusi/status/1070467702219694080,0,false,,false,1544054363,1070467702219694080,0,202196467,"SkypeやLINEといった、電話以外の通話手段がある現在、相手が既に他手段で通話中の可能性がある以上、通話可能かは確認してからの方がいいと思うなぁ
#スッキリ",cho_ebizusi,false,,スッキリ,,,,,,,,,,,,,,,,,,,,,,,,,
0,Bellinha,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""pt"">Pelo amor de Deis como eu acho alguem no <strong>skype</strong> pelo e-mail? Eu sou uma anta com essa caralha e preciso fazer uma call pro canada, caceta! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""812509"" dir=""ltr"" href=""/mitcha""><s>@</s><b>mitcha</b></a> tu sabe usar essa porra?</p>",2018-12-05T23:59:08,/ifcardoso/status/1070467639431045120,0,false,,true,1544054348,1070467639431045120,1,34066021,"Pelo amor de Deis como eu acho alguem no skype pelo e-mail? Eu sou uma anta com essa caralha e preciso fazer uma call pro canada, caceta! @mitcha tu sabe usar essa porra?",ifcardoso,false,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Valerie Reed,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I'm confused.  If we are in trouble concerning carbon emissions,  why aren't these leaders meeting via <strong>Skype</strong> or other software? No, let's use energy by flying and meeting somewhere. Sheesh.</p>",2018-12-05T23:58:50,/reed_vvreed/status/1070467566823464960,0,true,,false,1544054330,1070467566823464960,0,930538736,"I'm confused.  If we are in trouble concerning carbon emissions,  why aren't these leaders meeting via Skype or other software? No, let's use energy by flying and meeting somewhere. Sheesh.",reed_vvreed,false,1070385029212192769,,,,cvpayne,19400611,,,,,,,,,,,,,,,,,,,,,
0,Muhammad Rizwan,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Salaam Every one 
I am Hafiz Muhammad Rizwan from Pakistan I am Teaching Online Quran e pak with basic rules 
My <strong>skype</strong> id: online786005
My phone No:+923135380490

Email=… <a class=""twitter-timeline-link"" data-expanded-url=""https://www.instagram.com/p/BrBmEzrlXiJ/?utm_source=ig_twitter_share&amp;igshid=thk5kyvfnt9h"" dir=""ltr"" href=""https://t.co/dc2u6kAXQE"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.instagram.com/p/BrBmEzrlXiJ/?utm_source=ig_twitter_share&amp;igshid=thk5kyvfnt9h""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">instagram.com/p/BrBmEzrlXiJ/</span><span class=""invisible"">?utm_source=ig_twitter_share&amp;igshid=thk5kyvfnt9h</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",2018-12-05T23:58:50,/crizwan7/status/1070467565175144449,0,false,,false,1544054330,1070467565175144449,0,2228654641,"Salaam Every one 
I am Hafiz Muhammad Rizwan from Pakistan I am Teaching Online Quran e pak with basic rules 
My skype id: online786005
My phone No:+923135380490

Email=… https://www.instagram.com/p/BrBmEzrlXiJ/?utm_source=ig_twitter_share&igshid=thk5kyvfnt9h …",crizwan7,false,,,,,,,https://www.instagram.com/p/BrBmEzrlXiJ/?utm_source=ig_twitter_share&igshid=thk5kyvfnt9h,,,,,,,,,,,,,,,,,,,,
